Period Name,Prescriber Code,Prescriber Name,BNF Code,BNF Name,Total Items,Total Act Cost,Total Nic
3rd Quarter 2012/2013,5C200,PCT BARKING & DAGENHAM,403,Antidepressant Drugs,"29,106","£92,961.22","£99,341.60"
3rd Quarter 2012/2013,5C200,PCT BARKING & DAGENHAM,408,Antiepileptics,"12,290","£274,655.42","£296,948.05"
3rd Quarter 2012/2013,5C200,PCT BARKING & DAGENHAM,211,Antifibrinolytic Drugs & Haemostatics,403,"£3,560.67","£3,847.95"
3rd Quarter 2012/2013,5C200,PCT BARKING & DAGENHAM,502,Antifungal Drugs,"1,653","£14,320.65","£15,493.74"
3rd Quarter 2012/2013,5C200,PCT BARKING & DAGENHAM,304,"Antihist, Hyposensit & Allergic Emergen","8,747","£28,443.17","£30,427.23"
3rd Quarter 2012/2013,5C200,PCT BARKING & DAGENHAM,1312,Antiperspirants,35,£116.31,£125.69
3rd Quarter 2012/2013,5C200,PCT BARKING & DAGENHAM,209,Antiplatelet Drugs,"26,976","£37,642.84","£39,191.84"
3rd Quarter 2012/2013,5C200,PCT BARKING & DAGENHAM,504,Antiprotozoal Drugs,"2,285","£4,808.36","£5,083.17"
3rd Quarter 2012/2013,5C200,PCT BARKING & DAGENHAM,103,Antisecretory Drugs+Mucosal Protectants,"34,689","£70,033.76","£74,280.41"
3rd Quarter 2012/2013,5C200,PCT BARKING & DAGENHAM,102,Antispasmod.&Other Drgs Alt.Gut Motility,"2,080","£19,006.10","£20,405.79"
3rd Quarter 2012/2013,5C200,PCT BARKING & DAGENHAM,503,Antiviral Drugs,402,"£15,709.71","£16,941.60"
3rd Quarter 2012/2013,5C200,PCT BARKING & DAGENHAM,2002,Arm Sling/Bandages,724,"£14,667.43","£15,899.75"
3rd Quarter 2012/2013,5C200,PCT BARKING & DAGENHAM,308,Aromatic Inhalations,29,£43.48,£46.67
3rd Quarter 2012/2013,5C200,PCT BARKING & DAGENHAM,2140,Bacterial Decolonisation Products,5,£23.29,£25.20
3rd Quarter 2012/2013,5C200,PCT BARKING & DAGENHAM,2320,Bag Closures,2,£29.86,£32.38
3rd Quarter 2012/2013,5C200,PCT BARKING & DAGENHAM,2325,Bag Covers,9,£159.12,£172.54
3rd Quarter 2012/2013,5C200,PCT BARKING & DAGENHAM,1907,Base/Dil/Susp Agents/Stabilisers,367,"£7,816.59","£8,469.84"
3rd Quarter 2012/2013,5C200,PCT BARKING & DAGENHAM,2330,Belts,34,£885.03,£959.92
3rd Quarter 2012/2013,5C200,PCT BARKING & DAGENHAM,204,Beta-Adrenoceptor Blocking Drugs,"20,741","£38,995.58","£41,347.75"
3rd Quarter 2012/2013,5C200,PCT BARKING & DAGENHAM,301,Bronchodilators,"26,958","£260,804.76","£282,425.86"
3rd Quarter 2012/2013,5C200,PCT BARKING & DAGENHAM,404,CNS Stimulants and drugs used for ADHD,588,"£25,969.38","£28,145.25"
3rd Quarter 2012/2013,5C200,PCT BARKING & DAGENHAM,2113,Catheter Maintenance Solutions,82,"£3,243.26","£3,517.66"
3rd Quarter 2012/2013,5C200,PCT BARKING & DAGENHAM,2205,Catheter Valves,15,£308.56,£334.50
3rd Quarter 2012/2013,5C200,PCT BARKING & DAGENHAM,2102,Catheters,406,"£40,994.69","£44,460.92"
3rd Quarter 2012/2013,5C200,PCT BARKING & DAGENHAM,2017,Cervical Collar,9,£20.83,£22.48
3rd Quarter 2012/2013,5C200,PCT BARKING & DAGENHAM,2103,Chiropody Appliances,4,£28.62,£30.98
3rd Quarter 2012/2013,5C200,PCT BARKING & DAGENHAM,105,Chronic Bowel Disorders,"1,398","£51,875.56","£56,171.90"
3rd Quarter 2012/2013,5C200,PCT BARKING & DAGENHAM,2335,Colostomy Bags,217,"£36,722.36","£39,776.65"
3rd Quarter 2012/2013,5C200,PCT BARKING & DAGENHAM,910,Compound Vit/Mineral Formulations,372,"£4,876.22","£5,269.38"
3rd Quarter 2012/2013,5C200,PCT BARKING & DAGENHAM,2104,Contraceptive Devices,75,£978.25,"£1,060.60"
3rd Quarter 2012/2013,5C200,PCT BARKING & DAGENHAM,703,Contraceptives,"6,771","£54,838.57","£59,352.06"
3rd Quarter 2012/2013,5C200,PCT BARKING & DAGENHAM,1913,Cordials/Soft Drinks,9,£80.27,£86.94
3rd Quarter 2012/2013,5C200,PCT BARKING & DAGENHAM,1104,Corti'roids & Other Anti-Inflamm.Preps.,"1,701","£6,517.74","£7,046.51"
3rd Quarter 2012/2013,5C200,PCT BARKING & DAGENHAM,603,Corticosteroids (Endocrine),"5,667","£41,117.63","£44,129.38"
3rd Quarter 2012/2013,5C200,PCT BARKING & DAGENHAM,302,Corticosteroids (Respiratory),"14,408","£442,461.63","£479,724.87"
3rd Quarter 2012/2013,5C200,PCT BARKING & DAGENHAM,309,Cough Preparations,"2,742","£2,697.54","£2,744.92"
3rd Quarter 2012/2013,5C200,PCT BARKING & DAGENHAM,303,"Cromoglycate,Rel,Leukotriene Antagonists","1,988","£54,973.94","£59,562.90"
3rd Quarter 2012/2013,5C200,PCT BARKING & DAGENHAM,801,Cytotoxic Drugs,153,"£2,937.07","£3,171.96"
3rd Quarter 2012/2013,5C200,PCT BARKING & DAGENHAM,2345,Deodorants,95,"£1,316.40","£1,427.77"
3rd Quarter 2012/2013,5C200,PCT BARKING & DAGENHAM,2346,Discharge Solidifying Agents,8,£242.91,£263.46
3rd Quarter 2012/2013,5C200,PCT BARKING & DAGENHAM,202,Diuretics,"24,637","£31,525.98","£32,835.60"
3rd Quarter 2012/2013,5C200,PCT BARKING & DAGENHAM,1201,Drugs Acting On The Ear,"1,667","£5,928.45","£6,407.88"
3rd Quarter 2012/2013,5C200,PCT BARKING & DAGENHAM,1202,Drugs Acting On The Nose,"4,521","£33,830.43","£36,631.73"
3rd Quarter 2012/2013,5C200,PCT BARKING & DAGENHAM,1203,Drugs Acting On The Oropharynx,"1,032","£4,379.34","£4,733.29"
3rd Quarter 2012/2013,5C200,PCT BARKING & DAGENHAM,606,Drugs Affecting Bone Metabolism,"7,042","£26,244.93","£28,352.24"
3rd Quarter 2012/2013,5C200,PCT BARKING & DAGENHAM,109,Drugs Affecting Intestinal Secretions,353,"£14,637.88","£15,850.35"
3rd Quarter 2012/2013,5C200,PCT BARKING & DAGENHAM,802,Drugs Affecting The Immune Response,"1,030","£50,998.46","£55,258.44"
3rd Quarter 2012/2013,5C200,PCT BARKING & DAGENHAM,704,Drugs For Genito-Urinary Disorders,"9,233","£148,019.49","£160,010.64"
3rd Quarter 2012/2013,5C200,PCT BARKING & DAGENHAM,601,Drugs Used In Diabetes,"43,446","£707,445.68","£765,630.61"
3rd Quarter 2012/2013,5C200,PCT BARKING & DAGENHAM,406,Drugs Used In Nausea And Vertigo,"5,196","£28,837.32","£30,914.26"
3rd Quarter 2012/2013,5C200,PCT BARKING & DAGENHAM,1002,Drugs Used In Neuromuscular  Disorders,976,"£5,574.05","£5,956.70"
3rd Quarter 2012/2013,5C200,PCT BARKING & DAGENHAM,701,Drugs Used In Obstetrics,1,£8.37,£9.06
3rd Quarter 2012/2013,5C200,PCT BARKING & DAGENHAM,409,Drugs Used In Park'ism/Related Disorders,"2,570","£46,374.91","£50,082.13"
3rd Quarter 2012/2013,5C200,PCT BARKING & DAGENHAM,402,Drugs Used In Psychoses & Rel.Disorders,"7,311","£105,697.52","£114,033.53"
3rd Quarter 2012/2013,5C200,PCT BARKING & DAGENHAM,1001,Drugs Used In Rheumatic Diseases & Gout,"18,957","£81,697.97","£87,692.21"
3rd Quarter 2012/2013,5C200,PCT BARKING & DAGENHAM,410,Drugs Used In Substance Dependence,"3,568","£53,863.47","£58,034.51"
3rd Quarter 2012/2013,5C200,PCT BARKING & DAGENHAM,411,Drugs for Dementia,"1,876","£42,249.83","£45,685.69"
3rd Quarter 2012/2013,5C200,PCT BARKING & DAGENHAM,405,Drugs used in the Treatment of Obesity,649,"£19,969.53","£21,646.85"
3rd Quarter 2012/2013,5C200,PCT BARKING & DAGENHAM,2121,Dry Mouth Products,11,£54.98,£59.48
3rd Quarter 2012/2013,5C200,PCT BARKING & DAGENHAM,101,Dyspep&Gastro-Oesophageal Reflux Disease,"4,015","£29,749.44","£32,107.85"
3rd Quarter 2012/2013,5C200,PCT BARKING & DAGENHAM,2107,Elastic Hosiery,323,"£4,351.39","£4,714.03"
3rd Quarter 2012/2013,5C200,PCT BARKING & DAGENHAM,1302,Emollient & Barrier Preparations,"20,460","£109,917.97","£118,931.91"
3rd Quarter 2012/2013,5C200,PCT BARKING & DAGENHAM,2122,Emollients,"1,565","£9,637.01","£10,431.75"
3rd Quarter 2012/2013,5C200,PCT BARKING & DAGENHAM,2130,Eye Products,653,"£5,132.66","£5,558.34"
3rd Quarter 2012/2013,5C200,PCT BARKING & DAGENHAM,2350,Filters/Bridges,3,£72.53,£78.68
3rd Quarter 2012/2013,5C200,PCT BARKING & DAGENHAM,902,Fluids And Electrolytes,"1,460","£7,835.62","£8,347.51"
3rd Quarter 2012/2013,5C200,PCT BARKING & DAGENHAM,909,Foods,64,"£6,880.89","£7,462.82"
3rd Quarter 2012/2013,5C200,PCT BARKING & DAGENHAM,2004,Gauzes & Gauze Tissue,60,£416.21,£450.60
3rd Quarter 2012/2013,5C200,PCT BARKING & DAGENHAM,1501,General Anaesthesia,78,"£3,116.37","£3,377.88"
3rd Quarter 2012/2013,5C200,PCT BARKING & DAGENHAM,911,Health Supplements,66,"£1,950.95","£2,081.60"
3rd Quarter 2012/2013,5C200,PCT BARKING & DAGENHAM,205,Hypertension and Heart Failure,"51,416","£155,647.06","£166,758.59"
3rd Quarter 2012/2013,5C200,PCT BARKING & DAGENHAM,401,Hypnotics And Anxiolytics,"10,695","£46,461.49","£49,636.50"
3rd Quarter 2012/2013,5C200,PCT BARKING & DAGENHAM,605,Hypothalamic&Pituitary Hormones&Antioest,247,"£39,407.46","£42,736.87"
3rd Quarter 2012/2013,5C200,PCT BARKING & DAGENHAM,2360,Ileostomy Bags,193,"£28,031.75","£30,395.57"
3rd Quarter 2012/2013,5C200,PCT BARKING & DAGENHAM,1405,Immunoglobulins,2,£180.16,£195.36
3rd Quarter 2012/2013,5C200,PCT BARKING & DAGENHAM,2240,Incontinence Sheath Fixing Strips & Adh,7,£221.12,£217.06
3rd Quarter 2012/2013,5C200,PCT BARKING & DAGENHAM,2230,Incontinence Sheaths,89,"£5,287.21","£5,711.91"
3rd Quarter 2012/2013,5C200,PCT BARKING & DAGENHAM,2133,Indwelling Pleural Cath Drain System,1,£83.94,£91.00
3rd Quarter 2012/2013,5C200,PCT BARKING & DAGENHAM,2132,Inhalation Solutions,32,£758.23,£821.92
3rd Quarter 2012/2013,5C200,PCT BARKING & DAGENHAM,2116,Irrigation Solutions,575,"£3,877.45","£4,191.40"
3rd Quarter 2012/2013,5C200,PCT BARKING & DAGENHAM,2370,Irrigation Washout Appliances,4,£526.03,£570.42
3rd Quarter 2012/2013,5C200,PCT BARKING & DAGENHAM,2142,Jaw Rehabilitation Device,1,£202.40,£219.50
3rd Quarter 2012/2013,5C200,PCT BARKING & DAGENHAM,106,Laxatives,"13,337","£43,578.51","£46,244.10"
3rd Quarter 2012/2013,5C200,PCT BARKING & DAGENHAM,2250,Leg Bags,208,"£7,400.12","£7,974.90"
3rd Quarter 2012/2013,5C200,PCT BARKING & DAGENHAM,212,Lipid-Regulating Drugs,"55,934","£182,040.75","£195,063.50"
3rd Quarter 2012/2013,5C200,PCT BARKING & DAGENHAM,1502,Local Anaesthesia,405,"£4,460.69","£4,834.33"
3rd Quarter 2012/2013,5C200,PCT BARKING & DAGENHAM,107,Local Prepn for Anal & Rectal Disorders,"1,403","£9,115.80","£9,865.59"
3rd Quarter 2012/2013,5C200,PCT BARKING & DAGENHAM,2138,Low Friction Products,5,£142.90,£154.94
3rd Quarter 2012/2013,5C200,PCT BARKING & DAGENHAM,2114,Lubricant Gels,90,£415.52,£450.05
3rd Quarter 2012/2013,5C200,PCT BARKING & DAGENHAM,2127,Lymphoedema Garments,39,"£2,001.47","£2,170.53"
3rd Quarter 2012/2013,5C200,PCT BARKING & DAGENHAM,908,Metabolic Disorders,6,"£1,307.64","£1,418.00"
3rd Quarter 2012/2013,5C200,PCT BARKING & DAGENHAM,2143,Micro-Enema - Sodium Citrate,1,£4.68,£5.06
3rd Quarter 2012/2013,5C200,PCT BARKING & DAGENHAM,905,Minerals,"1,047","£25,024.98","£26,958.86"
3rd Quarter 2012/2013,5C200,PCT BARKING & DAGENHAM,1108,Miscellaneous Ophthalmic Preparations,"3,394","£16,565.57","£17,918.74"
3rd Quarter 2012/2013,5C200,PCT BARKING & DAGENHAM,1315,Miscellaneous Topical Preparations,2,£365.04,£396.08
3rd Quarter 2012/2013,5C200,PCT BARKING & DAGENHAM,307,Mucolytics,"2,427","£35,110.46","£37,879.80"
3rd Quarter 2012/2013,5C200,PCT BARKING & DAGENHAM,1105,Mydriatics And Cycloplegics,80,"£1,073.74","£1,163.54"
3rd Quarter 2012/2013,5C200,PCT BARKING & DAGENHAM,2124,Nasal Products,"1,630","£2,196.93","£2,361.01"
3rd Quarter 2012/2013,5C200,PCT BARKING & DAGENHAM,2260,Night Drainage Bags,229,"£3,619.21","£3,885.95"
3rd Quarter 2012/2013,5C200,PCT BARKING & DAGENHAM,206,"Nit,Calc Block & Other Antianginal Drugs","38,926","£123,314.64","£131,990.94"
3rd Quarter 2012/2013,5C200,PCT BARKING & DAGENHAM,2119,Oral Film Forming Agents,4,£118.81,£128.80
3rd Quarter 2012/2013,5C200,PCT BARKING & DAGENHAM,904,Oral Nutrition,"5,982","£250,133.75","£270,845.00"
3rd Quarter 2012/2013,5C200,PCT BARKING & DAGENHAM,2101,Other Appliances,"7,928","£66,782.36","£72,303.83"
3rd Quarter 2012/2013,5C200,PCT BARKING & DAGENHAM,607,Other Endocrine Drugs,69,"£2,883.96","£3,126.08"
3rd Quarter 2012/2013,5C200,PCT BARKING & DAGENHAM,912,Other Health Supplements,127,"£2,319.95","£2,509.81"
3rd Quarter 2012/2013,5C200,PCT BARKING & DAGENHAM,1905,Other Preparations,24,£202.29,£218.77
3rd Quarter 2012/2013,5C200,PCT BARKING & DAGENHAM,2112,Peak Flow Meters,72,£409.80,£443.52
3rd Quarter 2012/2013,5C200,PCT BARKING & DAGENHAM,2137,Pelvic Toning Devices,1,£13.85,£15.00
3rd Quarter 2012/2013,5C200,PCT BARKING & DAGENHAM,2129,Plantar Pressure Offloading Device,29,£683.66,£741.32
3rd Quarter 2012/2013,5C200,PCT BARKING & DAGENHAM,2008,Plasters,1,£13.29,£14.40
3rd Quarter 2012/2013,5C200,PCT BARKING & DAGENHAM,201,Positive Inotropic Drugs,"2,928","£2,541.91","£2,529.65"
3rd Quarter 2012/2013,5C200,PCT BARKING & DAGENHAM,1305,Preparations For Eczema And Psoriasis,"1,096","£42,837.82","£46,448.77"
3rd Quarter 2012/2013,5C200,PCT BARKING & DAGENHAM,1307,Preparations For Warts And Calluses,399,"£2,152.28","£2,328.63"
3rd Quarter 2012/2013,5C200,PCT BARKING & DAGENHAM,1902,Selective Preparations,"1,251","£22,688.30","£24,434.25"
3rd Quarter 2012/2013,5C200,PCT BARKING & DAGENHAM,604,Sex Hormones,"3,697","£31,571.74","£34,066.72"
3rd Quarter 2012/2013,5C200,PCT BARKING & DAGENHAM,803,Sex Hormones & Antag In Malig Disease,"1,487","£56,086.56","£60,771.95"
3rd Quarter 2012/2013,5C200,PCT BARKING & DAGENHAM,1309,Shampoo&Other Preps For Scalp&Hair Cond,"1,568","£9,303.74","£10,070.23"
3rd Quarter 2012/2013,5C200,PCT BARKING & DAGENHAM,2020,Silk Garments,17,£899.60,£975.62
3rd Quarter 2012/2013,5C200,PCT BARKING & DAGENHAM,1904,Single Substances,13,£41.50,£44.84
3rd Quarter 2012/2013,5C200,PCT BARKING & DAGENHAM,1311,"Skin Cleansers,Antiseptics & Desloughing",211,"£1,377.54","£1,463.30"
3rd Quarter 2012/2013,5C200,PCT BARKING & DAGENHAM,2014,"Skin Closure Strips, Sterile",13,£29.13,£30.96
3rd Quarter 2012/2013,5C200,PCT BARKING & DAGENHAM,2380,Skin Fillers And Protectives,487,"£7,634.45","£8,276.54"
3rd Quarter 2012/2013,5C200,PCT BARKING & DAGENHAM,2385,Skin Protectors,71,"£4,997.97","£5,398.36"
3rd Quarter 2012/2013,5C200,PCT BARKING & DAGENHAM,1003,Soft-Tissue Disorders & Topical Pain Rel,"5,423","£25,333.76","£27,404.55"
3rd Quarter 2012/2013,5C200,PCT BARKING & DAGENHAM,2009,Stockinette,790,"£9,765.65","£10,582.13"
3rd Quarter 2012/2013,5C200,PCT BARKING & DAGENHAM,2390,Stoma Caps/Dressings,2,£69.87,£75.80
3rd Quarter 2012/2013,5C200,PCT BARKING & DAGENHAM,1308,Sunscreens And Camouflagers,143,"£3,640.40","£3,861.14"
3rd Quarter 2012/2013,5C200,PCT BARKING & DAGENHAM,2010,Surgical Adhesive Tape,532,"£1,912.25","£2,067.37"
3rd Quarter 2012/2013,5C200,PCT BARKING & DAGENHAM,2011,Surgical Sutures,37,£42.36,£45.96
3rd Quarter 2012/2013,5C200,PCT BARKING & DAGENHAM,2012,Swabs,901,"£2,059.63","£2,222.61"
3rd Quarter 2012/2013,5C200,PCT BARKING & DAGENHAM,207,Sympathomimetics,4,£442.65,£479.96
3rd Quarter 2012/2013,5C200,PCT BARKING & DAGENHAM,310,Systemic Nasal Decongestants,248,£492.16,£518.43
3rd Quarter 2012/2013,5C200,PCT BARKING & DAGENHAM,602,Thyroid And Antithyroid Drugs,"18,029","£63,130.47","£67,688.16"
3rd Quarter 2012/2013,5C200,PCT BARKING & DAGENHAM,1303,Top Local Anaesthetics & Antipruritics,462,£969.14,"£1,037.26"
3rd Quarter 2012/2013,5C200,PCT BARKING & DAGENHAM,1314,Topical Circulatory Preparations,119,£498.10,£538.65
3rd Quarter 2012/2013,5C200,PCT BARKING & DAGENHAM,1304,Topical Corticosteroids,"10,694","£51,102.38","£55,283.63"
3rd Quarter 2012/2013,5C200,PCT BARKING & DAGENHAM,2005,Tracheostomy & Laryngectomy Appliances,57,"£2,368.11","£2,568.08"
3rd Quarter 2012/2013,5C200,PCT BARKING & DAGENHAM,1106,Treatment Of Glaucoma,"4,302","£51,071.75","£55,326.64"
3rd Quarter 2012/2013,5C200,PCT BARKING & DAGENHAM,702,Treatment Of Vaginal & Vulval Conditions,"1,245","£7,391.75","£7,991.10"
3rd Quarter 2012/2013,5C200,PCT BARKING & DAGENHAM,2106,Trusses,4,£97.31,£105.52
3rd Quarter 2012/2013,5C200,PCT BARKING & DAGENHAM,2280,Tubing And Accessories,80,"£1,260.94","£1,339.45"
3rd Quarter 2012/2013,5C200,PCT BARKING & DAGENHAM,2394,Two Piece Ostomy Systems,133,"£12,311.09","£13,353.01"
3rd Quarter 2012/2013,5C200,PCT BARKING & DAGENHAM,2290,Urinal Systems,6,£182.79,£198.27
3rd Quarter 2012/2013,5C200,PCT BARKING & DAGENHAM,2396,Urostomy Bags,37,"£6,016.21","£6,525.55"
3rd Quarter 2012/2013,5C200,PCT BARKING & DAGENHAM,1404,Vaccines And Antisera,"26,345","£190,036.16","£205,634.45"
3rd Quarter 2012/2013,5C200,PCT BARKING & DAGENHAM,2118,Vacuum Pumps for Erectile Dysfunction,19,"£1,548.06","£1,679.05"
3rd Quarter 2012/2013,5C200,PCT BARKING & DAGENHAM,2123,Vaginal Moisturisers,35,£239.89,£259.72
3rd Quarter 2012/2013,5C200,PCT BARKING & DAGENHAM,2134,Vaginal PH Correction Products,16,£101.82,£110.25
3rd Quarter 2012/2013,5C200,PCT BARKING & DAGENHAM,1301,Vehicles and Emulsifying Agents,1,£5.76,£6.23
3rd Quarter 2012/2013,5C200,PCT BARKING & DAGENHAM,2120,Venous Ulcer Compression System,8,£303.23,£328.78
3rd Quarter 2012/2013,5C200,PCT BARKING & DAGENHAM,906,Vitamins,"21,457","£117,687.54","£123,454.86"
3rd Quarter 2012/2013,5C200,PCT BARKING & DAGENHAM,1914,Waters,50,£261.96,£282.70
3rd Quarter 2012/2013,5C200,PCT BARKING & DAGENHAM,2003,Wound Management & other Dressings,"3,059","£87,644.60","£95,026.83"
3rd Quarter 2012/2013,5C200,PCT BARKING & DAGENHAM,1313,Wound Management Products,14,£276.96,£300.06
3rd Quarter 2012/2013,5A900,PCT BARNET,2001,Absorbent Cottons,20,£99.63,£107.79
3rd Quarter 2012/2013,5A900,PCT BARNET,1906,Acids,16,£54.76,£58.31
3rd Quarter 2012/2013,5A900,PCT BARNET,1306,Acne and Rosacea,"4,139","£46,356.24","£50,216.16"
3rd Quarter 2012/2013,5A900,PCT BARNET,104,Acute Diarrhoea,"2,101","£6,585.88","£7,041.07"
3rd Quarter 2012/2013,5A900,PCT BARNET,2305,Adhesive Discs/Rings/Pads/Plasters,177,"£6,621.39","£7,175.78"
3rd Quarter 2012/2013,5A900,PCT BARNET,2136,Adhesive Dressing Remover Ster Silicone,4,£165.25,£179.20
3rd Quarter 2012/2013,5A900,PCT BARNET,2315,Adhesive Removers (Sprays/Liquids/Wipes),593,"£14,662.24","£15,902.44"
3rd Quarter 2012/2013,5A900,PCT BARNET,901,Anaemias + Other Blood Disorders,"18,454","£56,139.15","£59,562.42"
3rd Quarter 2012/2013,5A900,PCT BARNET,2128,Anal Irrigation System,53,"£7,402.49","£8,029.24"
3rd Quarter 2012/2013,5A900,PCT BARNET,2202,Anal Plugs,8,£605.74,£656.85
3rd Quarter 2012/2013,5A900,PCT BARNET,407,Analgesics,"60,984","£498,771.85","£538,564.12"
3rd Quarter 2012/2013,5A900,PCT BARNET,505,Anthelmintics,446,£689.68,£734.35
3rd Quarter 2012/2013,5A900,PCT BARNET,203,Anti-Arrhythmic Drugs,"1,524","£11,970.61","£12,912.06"
3rd Quarter 2012/2013,5A900,PCT BARNET,1103,Anti-Infective Eye Preparations,"4,044","£9,135.51","£9,854.35"
3rd Quarter 2012/2013,5A900,PCT BARNET,1310,Anti-Infective Skin Preparations,"8,078","£42,525.52","£46,017.01"
3rd Quarter 2012/2013,5A900,PCT BARNET,501,Antibacterial Drugs,"56,819","£289,200.57","£311,842.39"
3rd Quarter 2012/2013,5A900,PCT BARNET,208,Anticoagulants And Protamine,"12,449","£103,520.84","£111,483.90"
3rd Quarter 2012/2013,5A900,PCT BARNET,403,Antidepressant Drugs,"48,123","£235,219.41","£253,202.74"
3rd Quarter 2012/2013,5A900,PCT BARNET,408,Antiepileptics,"19,427","£485,245.45","£524,884.85"
3rd Quarter 2012/2013,5A900,PCT BARNET,211,Antifibrinolytic Drugs & Haemostatics,581,"£5,241.68","£5,662.45"
3rd Quarter 2012/2013,5A900,PCT BARNET,502,Antifungal Drugs,"2,874","£32,439.43","£35,127.78"
3rd Quarter 2012/2013,5A900,PCT BARNET,304,"Antihist, Hyposensit & Allergic Emergen","14,594","£74,766.78","£80,491.17"
3rd Quarter 2012/2013,5A900,PCT BARNET,1312,Antiperspirants,99,"£1,916.13","£2,076.48"
3rd Quarter 2012/2013,5A900,PCT BARNET,209,Antiplatelet Drugs,"41,233","£76,490.46","£81,483.20"
3rd Quarter 2012/2013,5A900,PCT BARNET,504,Antiprotozoal Drugs,"3,959","£10,588.80","£11,334.03"
3rd Quarter 2012/2013,5A900,PCT BARNET,103,Antisecretory Drugs+Mucosal Protectants,"57,619","£203,037.53","£218,370.36"
3rd Quarter 2012/2013,5A900,PCT BARNET,102,Antispasmod.&Other Drgs Alt.Gut Motility,"4,192","£39,733.10","£42,744.07"
3rd Quarter 2012/2013,5A900,PCT BARNET,503,Antiviral Drugs,"1,195","£25,712.13","£27,838.00"
3rd Quarter 2012/2013,5A900,PCT BARNET,2002,Arm Sling/Bandages,"2,096","£34,396.88","£37,281.22"
3rd Quarter 2012/2013,5A900,PCT BARNET,308,Aromatic Inhalations,41,£59.38,£63.75
3rd Quarter 2012/2013,5A900,PCT BARNET,2320,Bag Closures,9,£63.98,£69.33
3rd Quarter 2012/2013,5A900,PCT BARNET,2325,Bag Covers,9,£196.56,£213.18
3rd Quarter 2012/2013,5A900,PCT BARNET,1907,Base/Dil/Susp Agents/Stabilisers,877,"£20,737.51","£22,302.63"
3rd Quarter 2012/2013,5A900,PCT BARNET,2330,Belts,69,"£2,824.13","£3,060.20"
3rd Quarter 2012/2013,5A900,PCT BARNET,204,Beta-Adrenoceptor Blocking Drugs,"32,994","£99,249.19","£106,725.50"
3rd Quarter 2012/2013,5A900,PCT BARNET,301,Bronchodilators,"29,117","£263,896.84","£285,623.47"
3rd Quarter 2012/2013,5A900,PCT BARNET,404,CNS Stimulants and drugs used for ADHD,"1,073","£61,152.25","£66,291.32"
3rd Quarter 2012/2013,5A900,PCT BARNET,2113,Catheter Maintenance Solutions,158,"£6,121.30","£6,638.39"
3rd Quarter 2012/2013,5A900,PCT BARNET,2205,Catheter Valves,83,"£1,480.66","£1,605.32"
3rd Quarter 2012/2013,5A900,PCT BARNET,2102,Catheters,906,"£88,920.02","£96,442.49"
3rd Quarter 2012/2013,5A900,PCT BARNET,2017,Cervical Collar,1,£2.22,£2.40
3rd Quarter 2012/2013,5A900,PCT BARNET,2103,Chiropody Appliances,14,£119.96,£129.92
3rd Quarter 2012/2013,5A900,PCT BARNET,105,Chronic Bowel Disorders,"3,245","£188,130.09","£203,862.50"
3rd Quarter 2012/2013,5A900,PCT BARNET,2335,Colostomy Bags,330,"£68,097.00","£73,861.28"
3rd Quarter 2012/2013,5A900,PCT BARNET,910,Compound Vit/Mineral Formulations,398,"£3,099.42","£3,341.44"
3rd Quarter 2012/2013,5A900,PCT BARNET,2104,Contraceptive Devices,116,"£1,228.26","£1,331.67"
3rd Quarter 2012/2013,5A900,PCT BARNET,703,Contraceptives,"11,240","£127,352.00","£137,894.76"
3rd Quarter 2012/2013,5A900,PCT BARNET,1913,Cordials/Soft Drinks,43,£939.42,£974.97
3rd Quarter 2012/2013,5A900,PCT BARNET,1104,Corti'roids & Other Anti-Inflamm.Preps.,"3,876","£18,293.15","£19,777.47"
3rd Quarter 2012/2013,5A900,PCT BARNET,603,Corticosteroids (Endocrine),"7,604","£88,656.68","£95,601.72"
3rd Quarter 2012/2013,5A900,PCT BARNET,302,Corticosteroids (Respiratory),"20,543","£773,153.95","£837,982.22"
3rd Quarter 2012/2013,5A900,PCT BARNET,309,Cough Preparations,"1,984","£2,466.65","£2,542.50"
3rd Quarter 2012/2013,5A900,PCT BARNET,303,"Cromoglycate,Rel,Leukotriene Antagonists","1,739","£57,540.51","£62,374.88"
3rd Quarter 2012/2013,5A900,PCT BARNET,801,Cytotoxic Drugs,328,"£12,596.47","£13,633.60"
3rd Quarter 2012/2013,5A900,PCT BARNET,2345,Deodorants,144,"£1,619.44","£1,756.29"
3rd Quarter 2012/2013,5A900,PCT BARNET,2346,Discharge Solidifying Agents,49,"£1,919.44","£2,081.67"
3rd Quarter 2012/2013,5A900,PCT BARNET,202,Diuretics,"38,082","£81,848.66","£87,381.63"
3rd Quarter 2012/2013,5A900,PCT BARNET,1201,Drugs Acting On The Ear,"2,636","£10,257.37","£11,090.44"
3rd Quarter 2012/2013,5A900,PCT BARNET,1202,Drugs Acting On The Nose,"11,561","£94,645.77","£102,368.45"
3rd Quarter 2012/2013,5A900,PCT BARNET,1203,Drugs Acting On The Oropharynx,"2,724","£13,942.54","£15,080.35"
3rd Quarter 2012/2013,5A900,PCT BARNET,606,Drugs Affecting Bone Metabolism,"12,072","£73,046.64","£79,056.42"
3rd Quarter 2012/2013,5A900,PCT BARNET,109,Drugs Affecting Intestinal Secretions,585,"£29,907.65","£32,402.24"
